ebi,anago,maguro,ika,uni,tako,ikura,tamago,toro,amaebi,hotategai,tai,akagai,hamachi,awabi,samon,kazunoko,shako,saba,chu_toro,hirame,aji,kani,kohada,torigai,unagi,tekka_maki,kanpachi,mirugai,kappa_maki,geso,katsuo,iwashi,hokkigai,shimaaji,kanimiso,engawa,negi_toro,nattou_maki,sayori,takuwan_maki,botanebi,tobiko,inari,mentaiko,sarada,suzuki,tarabagani,ume_shiso_maki,komochi_konbu,tarako,sazae,aoyagi,toro_samon,sanma,hamo,nasu,shirauo,nattou,ankimo,kanpyo_maki,negi_toro_maki,gyusashi,hamaguri,basashi,fugu,tsubugai,ana_kyu_maki,hiragai,okura,ume_maki,sarada_maki,mentaiko_maki,buri,shiso_maki,ika_nattou,zuke,himo,kaiware,kurumaebi,mekabu,kue,sawara,sasami,kujira,kamo,himo_kyu_maki,tobiuo,ishigakidai,mamakari,hoya,battera,kyabia,karasumi,uni_kurage,karei,hiramasa,namako,shishamo,kaki
,,,,,,4.0,4.0,4.0,,4.0,4.0,,,,,,,2.0,,,,,,,,,,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,4.0,,3.0,,4.0,,4.0,,,,,,,,,3.0,,4.0,,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,4.0,,,,,,4.0,,,,4.0,,4.0,4.0,,,2.0,4.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2.0,,3.0,,,,1.0,,1.0,,,,,,,4.0,,,2.0,,,,,,,,,,,,,1.0,,,,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
4.0,,4.0,,,,,2.0,,,,,0.0,,,,,4.0,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,,,,,4.0,,,,4.0,,,,,,,,4.0,4.0,,4.0,3.0,,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,1.0,,,,,,,4.0,2.0,,,,,,,,,,4.0,,,,2.0,,2.0,,3.0,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0,2.0,0.0,,4.0,,,,,4.0,2.0,,,,,,,4.0,,,,4.0,,,,,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,2.0,2.0,,,,,,3.0,,,3.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,4.0,,,,,,,,4.0,,,3.0,,,3.0,3.0,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3.0,4.0,,,,,4.0,,,,,,,,,,,2.0,2.0,,,,4.0,,2.0,,,,,3.0,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,,,4.0,,4.0,4.0,,,,,4.0,,,,,1.0,4.0,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
4.0,,4.0,,1.0,3.0,,,,,,2.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,4.0,,3.0,,,,,,,,3.0,,3.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
,4.0,,,,3.0,,,4.0,,,,4.0,,,,4.0,,,4.0,,4.0,,,4.0,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,4.0,,,2.0,,4.0,4.0,,,,,,2.0,4.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,,,4.0,4.0,,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,,4.0,,4.0,,,4.0,3.0,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
,,,2.0,,,,2.0,4.0,,,3.0,1.0,,2.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3.0,4.0,3.0,,,,,4.0,,,,,,,,4.0,4.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,4.0,,,3.0,1.0,,,,,,,,,,,,,,4.0,,,,,1.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4.0,4.0,,2.0,,,,,,,4.0,,,3.0,,,,,3.0,,3.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
,4.0,,4.0,4.0,,,,,,,,,4.0,,,,,4.0,4.0,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,4.0,,,,,,3.0,4.0,,,,,2.0,,,,,,,0.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
,,4.0,,4.0,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,4.0,,,,,,,4.0,,4.0,,,,,3.0,,,,,,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,4.0,,,0.0,,4.0,,,,,,,,,2.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,4.0,,,,3.0,,,4.0,,,,4.0,,,4.0,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,3.0,4.0,,,,,,,4.0,,,3.0,,4.0,4.0,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3.0,3.0,,3.0,,3.0,,2.0,,,,,,,,,,,2.0,,,,4.0,,,4.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4.0,3.0,,3.0,2.0,,,,,3.0,,,,4.0,,,2.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,,,2.0,,,,4.0,4.0,,2.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
,,,,3.0,1.0,3.0,,,,,,,,3.0,,,,4.0,4.0,,,2.0,3.0,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2.0,,2.0,,,,,,,4.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.0,,,3.0,,3.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,3.0,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,2.0,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
,,3.0,4.0,2.0,,4.0,,4.0,,,,,,,4.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,,,,3.0,,,,,4.0,4.0,,,,4.0,,,,,,,,,3.0,,2.0,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,1.0,,,,,,3.0,,,,,4.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,4.0,,,,4.0,,,4.0,,,,,,,4.0,,3.0,,,,,,,,,,,3.0,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
,,,,3.0,3.0,3.0,,4.0,,,,,4.0,,3.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
,,4.0,,,,,,,2.0,,,,,2.0,,,,4.0,,,,,,,,,3.0,,,,3.0,,,,,2.0,,,,,,,,3.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,,,3.0,4.0,,,,,4.0,,,,4.0,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,,,,,,,1.0,,1.0,,4.0,,,,,3.0,,,4.0,,,,,,,,3.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3.0,,,,,,4.0,,,3.0,,,,4.0,4.0,,,,,,,,4.0,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.0,,,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
,,,3.0,,,,,,,,,,,2.0,4.0,,,4.0,,,,2.0,,,,,,2.0,,,,,2.0,,,,4.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,4.0,,,,4.0,,,,,,3.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,,,,,,3.0,,4.0,,,,3.0,,,4.0,,,3.0,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
,,,,4.0,4.0,,,,,,,,,,,,,2.0,,,2.0,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,3.0,4.0,,,,0.0,3.0,,3.0,,,,,,,,,,,2.0,,,4.0,1.0,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4.0,,4.0,,,4.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,4.0,,,,,1.0,,,,,,,3.0,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4.0,4.0,,,4.0,4.0,,,,,,,,,,,4.0,,,,,3.0,,,,,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,4.0,4.0,,3.0,3.0,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,3.0,,,,3.0,4.0,,,,,,3.0,3.0,,,,4.0,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,2.0,,,,,2.0,,,,,1.0,4.0,,,,3.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,2.0,
,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,0.0,3.0,,,,,,,,,,,0.0,,0.0,,,,,,,,4.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
,,,,4.0,,4.0,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,,4.0,2.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
4.0,4.0,4.0,,,,,3.0,,4.0,3.0,,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,
,,4.0,4.0,,,,,,,,4.0,,4.0,,,,,,,4.0,,,4.0,,,,4.0,,,,,,,,,,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,,,,,4.0,4.0,,,,2.0,,,,2.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,4.0,,,,4.0,,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,2.0,,,,4.0,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,1.0,,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3.0,,4.0,,,,,,,,,,,,4.0,,,0.0,,4.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
,,2.0,4.0,,4.0,,,,,,,,,4.0,,4.0,4.0,,,,,,,,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0,,,3.0,,4.0,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
,3.0,,,,2.0,,2.0,,,,,,2.0,,3.0,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
4.0,,,3.0,4.0,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,0.0,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
,,,0.0,4.0,0.0,,4.0,,,4.0,,,,,,,,,,,,3.0,2.0,,,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0,2.0,,1.0,,4.0,,,,,,0.0,,,,,,2.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,2.0,,,,,,,2.0,2.0,,,,,2.0,,,,,,2.0,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2.0,,4.0,,,,,,3.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,
,,,4.0,,,4.0,3.0,,,,,,,,4.0,0.0,,,,,,,,,3.0,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
,1.0,,,0.0,,4.0,,,,,,,,,,,0.0,,,,,,,4.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,4.0,3.0,,,,0.0,3.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,,,1.0,,,3.0,,,,,,,2.0,,,,,2.0,,,,,,,,4.0,,0.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2.0,,2.0,,,,,,,,,,2.0,,,,,,,2.0,2.0,,,,,4.0,,,,2.0,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0,,,,,,,4.0,,0.0,,,,,,,,4.0,,,,4.0,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,,,,4.0,,,4.0,,4.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,3.0,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.0,4.0,,,4.0,3.0,,,,,,0.0,,,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2.0,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,4.0,,,,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,2.0,,,,3.0,4.0,,,3.0,,,,,4.0,,,,,1.0,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,4.0,,,,,,,4.0,,,,,,,,,,,4.0,,,3.0,,4.0,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1.0,,,,,,,,,,,3.0,2.0,,,,2.0,,,,,,,3.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,4.0,4.0,4.0,4.0,,1.0,1.0,4.0,,,,,,,,,,,,4.0,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3.0,4.0,,,,2.0,,,1.0,,,,,,,,3.0,,,2.0,,,,,,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,,,,3.0,,,,,,3.0,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3.0,,,,,,,,,,4.0,0.0,0.0,,,2.0,4.0,3.0,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4.0,,,,3.0,4.0,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,,0.0,,,,,4.0,3.0,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,,,,,,,,4.0,4.0,4.0,2.0,,,,,,2.0,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,4.0,,,4.0,4.0,4.0,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,4.0,3.0,,,,,,3.0,,,3.0,4.0,,,,,,,,,4.0,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,2.0,,,4.0,,,,4.0,,4.0,,,,,,,,,,,3.0,,,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4.0,,,3.0,,,,,3.0,,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.0,,0.0,3.0,,,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4.0,,,4.0,,4.0,3.0,,,4.0,,4.0,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0
,,,4.0,,,,,3.0,,,3.0,4.0,,,,4.0,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,4.0,,1.0,4.0,,,4.0,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
,,,,,,4.0,,,2.0,,2.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,,4.0,,,3.0,,4.0,,3.0,,,,,,2.0,,,,,,3.0,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
3.0,,,3.0,,,,,,,,,3.0,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,0.0,,,,,,,,,
,,2.0,2.0,,,,,,,,,,,,,4.0,,4.0,,,,,4.0,1.0,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
