content,target,target_names
" I seldom see any posts in this group. Is anyone out there in Christendom listening? If so, why dont we get some dialog going here?  Heres a topic to get things started. My daughters Christian school sends home a weekly update on school related topics. This week they sent something *very* interesting. It was an article written by the leader of a national (US) Christian school organization about a trip he recently made to Jerusalem. While there, he was introduced to one of the rabbis who is working on a project to rebuild the Temple at Jerusalem. The article included photos of the many furnishings that have already been made in preparation for furnishing the rebuilt temple according to the specifications given in the Bible.   What was even more striking is the fact that the plans for the temple are complete and the group is only awaiting permission from the Israeli government before beginning the building. The other startling fact is the very recent archeological discovery that the original site of the temple is unoccupied and available for building. Previously it has been thought that the original site was underneath what is now a mosque, making rebuilding impossible without sparking a holy war.   Now it appears that nothing stands in the way of rebuilding and resuming sacrifices, as the Scriptures indicate will happen in the last days. Although the Israeli government will give the permission to start, I think it is the hand of God holding the project until He is ready to let it happen. Brothers and sisters, the time is at hand. Our redemption is drawing near. Look up!  [Postings are in the range of 30 to 50 per day, except weekends. If people arent seeing that, weve got propagation problems.  --clh] ",1,soc.religion.christian
 Does that mean that theyre gonna bring back the Biscayne and Bel Air? ,0,rec.autos
" In article <lindaeC4JGLK.FxM@netcom.com> lindae@netcom.com > >My biggest resentment is the doctor who makes it seem like most >people with dizziness can be cured.  Thats definitely not the >case.  In most cases, like I said above, it is a long, tedious >process that may or may not end up in a partial cure.   >  Be sure to say ""chronic"" dizziness, not just dizziness.  Most patients with acute or subacute dizziness will get better. The vertiginous spells of Menieres will also eventually go away, however, the patient is left with a deaf ear.   >To anyone suffering with vertigo, dizziness, or any variation >thereof, my best advice to you (as a fellow-sufferer) is this... >just keep searching...dont let the doctors tell you theres >nothing that can be done...do your own research...and let your  This may have helped you, but Im not sure it is good general advice.  The odds that you are going to find some miracle with your own research that is secret or hidden from general knowledge for this or any other disease are slim.  When good answers to these problems are found, it is usually in all the newspapers.  Until then, spending a great deal of time and energy on the medical problem may divert that energy from more productive things in life.  A limited amount should be spent to assure yourself that your doctor gave you the correct story, but after it becomes clear that you are dealing with a problem for which medicine has no good solution, perhaps the best strategy is to join the support group and keep abreast of new findings but not to make a career out of it.  --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",3,sci.med
" In article <jschwimmer.123.735362184@wccnet.wcc.wesleyan.edu> jschwimmer@wccnet.wcc.wesleyan.edu (Josh Schwimmer) >Ive recently listened to a tape by Dr. Stanislaw Burzynski, in which he  >claims to have discovered a series naturally occuring peptides with anti- >cancer properties that he names antineoplastons.  Burzynski says that his  >work has met with hostility in the United States, despite the favorable  >responses of his subjects during clinical trials.  >What is the generally accepted opinion of Dr. Burzynskis research?  He  >paints himself as a lone researcher with a new breakthrough battling an  >intolerant medical establishment, but I have no basis from which to judge  >his claims.  Two weeks ago, however, I read that the NIHs Department of  >Alternative Medicine has decided to focus their attention on Burzynskis  >work.  Their budget is so small that I imagine they wouldnt investigate a  >treatment that didnt seem promising.  >Any opinions on Burzynskis antineoplastons or information about the current  >status of his research would be appreciated.  >-- >Joshua Schwimmer >jschwimmer@eagle.wesleyan.edu  Theres been extensive discussion on the CompuServe Cancer Forum about Dr.  Burzynskis treatment as a result of the decision of a forum members father  to undertake his treatment for brain glioblastoma.  This disease is  universally and usually rapidly fatal.  After diagnosis in June 1992, the  tumor was growing rapidly despite radiation and chemotherapy.  The forum  member checked extensively on Dr. Burzynkis track record for this disease.   He spoke to a few patients in complete remission for a few years from  glioblastoma following this treatment and to an NCI oncologist who had  audited other such case histories and found them valid and impressive.   After the forum members father began Dr. Burzynskis treatment in  September, all subsequent scans performed under the auspices of his  oncologist in Chicago have shown no tumor growth with possible signs of  shrinkage or necrosis.  The patients oncologist, although telling him he would probably not live  past December 1992, was vehemently opposed to his trying Dr. Burzynskis  treatment.  Since the tumor stopped its rapid growth under Dr. Burzynskis  treatment, shes since changed her attitude toward continuing these  treatments, saying ""if it aint broke, dont fix it.""  Dr. Burzynski is an M.D., Ph.D. with a research background who found a  protein that is at very low serum levels in cancer patients, synthesized it,  and administers it to patients with certain cancer types.  There is little  understanding of the actual mechanism of activity.  /*********************************************************************/ /*                      --- David E. Scheim ---                      */ /*/*/*/*                                                                   */ /*/*   upon my personal views.  They do not represent the positions    */ /*   of my employer.                                                 */ /*********************************************************************/ ",3,sci.med
"  	     MLB Standings and Scores for Satruday, April 17th, 1993 	                   (including yesterdays games)  NATIONAL WEST	      Won  Lost   Pct.    GB   Last 10  Streak    Home   Road San Francisco Giants   07   04    .636    --     6-4     Won 2   04-01  03-03 Houston Astros         06   04    .600   0.5     6-4     Won 1   01-03  05-01 Atlanta Braves         06   06    .500   1.5     5-5    Lost 3   04-03  03-02 Los Angeles Dodgers    04   07    .364   3.0     4-6     Won 1   01-03  03-04 Colorado Rockies       03   06    .333   3.0     3-6    Lost 1   03-03  00-03 San Diego Padres       03   07    .300   3.5     3-7     Won 1   01-04  02-03 Cincinnati Reds        02   08    .200   4.5     2-8    Lost 4   01-03  01-05  NATIONAL EAST Philadelphia Phillies  08   02    .800    --     8-2    Lost 1   05-01  03-01 Pittsburgh Pirates     07   03    .700   1.0     7-3    Lost 1   03-02  04-01 St. Louis Cardinals    07   03    .700   1.0     7-3    Lost 1   04-02  03-01 New York Mets          05   04    .556   2.5     5-4     Won 1   02-03  03-01 Chicago Cubs           05   05    .500   3.0     5-5     Won 2   02-02  03-03 Montreal Expos         05   05    .500   3.0     5-5     Won 2   02-02  03-03 Florida Marlins        03   07    .300   5.0     3-7    Lost 1   02-04  01-03   AMERICAN WEST         Won  Lost   Pct.    GB   Last 10  Streak    Home   Road Texas Rangers          06   03    .667    --     6-3    Lost 2   04-02  02-01 California Angels      05   03    .625   0.5     5-3    Lost 1   03-02  02-01 Chicago White Sox      05   04    .556   1.0     5-4     Won 2   02-03  03-01 Minnesota Twins        05   04    .556   1.0     5-4     Won 1   02-02  03-02 Oakland Athletics      04   04    .500   1.5     4-4    Lost 2   04-02  00-02 Seattle Mariners       04   05    .444   2.0     4-5    Lost 2   03-02  01-03 Kansas City Royals     02   08    .200   4.5     2-8    Lost 1   01-05  01-03  AMERICAN EAST Boston Red Sox         07   03    .700    --     7-3    Lost 1   03-01  04-02 New York Yankees       06   04    .600   1.0     6-4     Won 1   03-01  03-03 Detroit Tigers         05   04    .556   1.5     5-4     Won 3   03-00  02-04 Toronto Blue Jays      05   04    .556   1.5     5-4    Lost 1   04-02  01-02 Cleveland Indians      04   06    .400   3.0     4-6     Won 1   03-01  01-05 Baltimore Orioles      03   06    .333   3.5     3-6     Won 2   01-02  02-04 Milwaukee Brewers      02   05    .286   3.5     2-5    Lost 4   00-02  02-03   			     YESTERDAYS SCORES                   (IDLE teams listed in alphabetical order)  NATIONAL LEAGUE				AMERICAN LEAGUE  New York Mets		3		Chicago White Sox	9 Cincinnati Reds		1		Boston Red Sox		4  Florida Marlins		3		California Angels	1 Houston Astros		9		Baltimore Orioles	4  Philadelphia Phillies	1		Kansas City Royals	3 Chicago Cubs		3		Minnesota Twins		4 (10)  Colorado Rockies	2		Seattle Mariners	0 Montreal Expos		3		Detroit Tigers		5  Pittsburgh Pirates	4		Toronto Blue Jays	1 Los Angeles Dodgers	7		Cleveland Indians      13  Atlanta Braves		0		Texas Rangers		3 San Francisco Giants	1		New York Yankees	5  St. Louis Cardinals	1		Oakland Athletics     PPD San Diego Padres	5		Milwaukee Brewers    RAIN --  ------------------------------------------------------------------------------- Joseph Hernandez          |    RAMS  | |    /.\  ******* _|_|_  / |   LAKERS jtchern@ocf.Berkeley.EDU  |   KINGS  | |__ |   | DODGERS _|_|_  | |   RAIDERS jtcent@soda.Berkeley.EDU  |  ANGELS  |____||_|_| *******  | |  |___|  CLIPPERS ------------------------------------------------------------------------------- ",2,rec.sport.baseball
" >  >Many Catholics will decide to side with the Pope.  There is some >soundness in this, because the Papacy is infallible, so eventually >some Pope *will* straighten all this out.  But, on the other hand, >there is also unsoundness in this, in that, in the short term, the >Popes may indeed be wrong, and such Catholics are doing nothing to >help the situation by obeying them where theyre wrong.  In fact, if >the situation is grave enough, they sin in obeying him.  At the very >least, theyre wasting a great opportunity, because they are failing >to love Christ in a heroic way at the very time that He needs this >badly.  Joe;  Your logic excapes me.   If the Papacy is infallible, and this is a matter of faith, then the  Pope cannot ""be wrong!""  If, on the other hand, this is not a matter  of faith, but a matter of Church law, then we should still obey as the Pope is the legal head of the church.  In other words, given the doctrine of infallibility, we have no choice but to obey.  Bob  --  ><>  ><>  ><>  ><>  ><>  ><>     \|/     <><  <><  <><  <><  <><  <>< Bob Van Cleef              Peace -0- be      revc@garg.Campbell.CA.US The Land of Garg BBS        unto /|\ you           BBS (408) 378-5108 ><>  ><>  ><>  ><>  ><>  ><>      |      <><  <><  <><  <><  <><  <><   [You might want to look at the FAQ on infallibility.  The doctrine on infallibility does not say that the pope is always right.  All Catholic theologians acknowledge that there have been a number of occasions when the pope was wrong.  There appear to be two aspects to infallibility.  One is a general concept that in the long run the Church is protected from serious error.  However this does not mean that its impossible for it to take wrong turns at one time or another.  The more specific concept of papal infallibility is that in very specific circumstances a papal statement can be known to be infallible.  However a relatively small fraction of statements meet those criteria.  This does not absolve Catholics from the duty to obey even ""ordinary"" teachings of the pope.  However only a few teachings are made in a way that is explicitly infallible.  --clh] ",1,soc.religion.christian
" In article <C51uC6.BL1@news.cso.uiuc.edu>, ada41546@uxa.cso.uiuc.edu (Driftwood)|>  |> 	I totally agree with each point you made.  Jose Viscaino looked |> like a single A hitter up there.  Who swings on 3-1 count with Maddux  |> pitching and your teams down by a run, and you havent touched the ball |> all  |> day.  I also think too much is made of that lefty-righty thing.  |> Watching |> the Cubs games I get the feeling Steve Stone knows a lot more about |> what |> the Cubs should be doing than Lefebre does.  Harry said it best when he |> stated after another terrible Vizcaino at bat-- we cant wait til |> Sandberg returns!  I tell you, Steve Stone is like a prophet. He must be making a ton in the boradcoast booth because I cant understand why hes not actually back in the game itself.  The other day he called Sosas homerun against the Sox and claimed the game would be going into extra innings when the score was 8-3 in the 5th.  So yesterday he notices that Sosas ahead in the count against Maddux and says, ""This is a fastball situation and Sosa will be looking for it.  But this is also the spot where Maddux throws the straight change.""   Sure enough. Sosa gets ahead on it and pops it up to the infield.  Stoney for Cubs manager!  -Rick ",2,rec.sport.baseball
" In article <20726.2bcd8b62@ecs.umass.edu> sylveste@ecs.umass.edu>Before the S4 became the S4 it was called the 200 turbo quattro 20v. >This model did come in a wagon, a very quick wagon.  Very rare also. > >                                                   Mike Sylvester  Umass >  Yes, I saw a 200 Turbo Quattro wagon on I-287 in NJ on Monday.  I thought Audi stopped selling wagons in the US after the 5000.  This is exactly the type of vehicle I would like to own.  I bet its price is 4-5 times my car budget. --  Ron DeBlock  rdb1@homxb.att.com  (thats a number 1 in rdb1, not letter l) AT&T Bell Labs   Somerset, NJ  USA ",0,rec.autos
" In article <1qlnknINN2sh@aludra.usc.edu> sheehan@aludra.usc.edu (Joseph Sheehan)  Most of the points you made about Lopez v. Berryhill/Olson have been made by others, and realizing that Lopez must be the second coming of Frank Thomas, I have relented and praised the unmistakeable wisdom of his supporters.  > >Nope. Theyre baseball management, possible the most short-sighted  >collection of people in the nation. Do you not believe this goes on, >Mark? Do you think Frank Thomas needed those three months in AAA in >1990?  See?  This is essentially what everyone was doing  -  comparing Lopez to one of the best players in the game.  Im really looking forward to seeing this cant-miss superstar now.  As for Thomas, I remember being an advocate of his being brought up in 1990 even though he was only 21 or 22 (cant remember).  But who did the Sox have at first? Calderon?  Martinez?  Kittle?  The spot was there.  The talent was there.  Sure, I say go for it.  I am not convinced that Lopez is anywhere near as talented as Thomas was after his AA season in 1989, and I am not convinced that Olson/ Berryhill are nearly as bad as Kittle/Martinez were.  BTW, I dont think Thomas was hurt by those three months.      >Or Cal Eldred wasnt *really* better than Ricky Bones last year?  Well, if we cant compare our guy to one of the best in the game, lets compare our decision to one of the most ""Boneshead"", right?  Cal Eldred was 24 when he came up, with a full season at AAA and a longer minor league career.  Frankly, I dont know why he didnt make the club in 1992.  Bones is a year younger with a lousy prior history, and just watching him makes me think that I missed a  career as a big-league pitcher.  No one -  I repeat NO ONE  - laughed louder than I did at the Sheffield trade.  (Though I guess Mieske has a future.)  (I take it back. McIlvaine may have laughed louder.)   > >Youre mostly polite; make defensible, if flawed cases; have wit and >have, in the past, admitted being wrong. That does qualify you on r.s.b. >Well make an SDCN out of you, yet :-)   aw, gee, shucks.  thanks guy.  except I missed the part where SDCNs admit theyre wrong.    --	The Beastmaster  --  Mark Singer     mss@netcom.com ",2,rec.sport.baseball
" In article 120399@netnews.upenn.edu, sepinwal@mail.sas.upenn.edu (Alan Sepinwall)> >And now, the not so pleasant> >	2)Tartabull. The book on Tartabull was, keep him healthy and >	  hell produce. Well, he hasnt done too much so far. Sure. hes >	  hit a few homers, but those were all solo shots, and he hasnt >	  gotten any of the ""big"" RBIs that your cleanup man is supposed >	  to give you. Then again, he had a slow start last year (once he >	  got off the DL, that is) and turned into a one-man wrecking crew >See you in the Series! > >-Alan   Lets see... April 15th... less than 30 at bats.... and you claim that he  hasnt done too much so far!  Cut this guy some slack. Danny will produce this year. Its scary to think just how much hell produce if he were to stay healthy all year.  The Yanks have a lot going for them thisbullpen, good defense and a good lineup. Also, I like Buck Showalter. Frank Howard on 1st is also a good move. Everything sounds good so far.   If the Yanks stay healthy, they have a good chance at winning the pennant. This  is the most fun Ive had watching the Yanks since ""78!  -Bobby  ",2,rec.sport.baseball
" Desiree Bradley (Desiree_Bradley@mindlink.bc.ca) asked us whether we should think of the Serbs as doing Gods work in Bosnia.  Ive refrained from posting, in hope that someone who is more familiar with the OT than I would answer.  But at this point I feel I have to say something.  Many things about this posting bother me.  I know of not the slightest suggestion in the NT that Christians should use force to propagate the Gospel, and the idea that we should not be concerned about the death of Moslems violates the heart of the Gospel.  Christ died to break down these distinctions.  In him there is neither Jew nor Greek, there is neither slave nor free, there is neither male nor female.  If Moslems do not know him, we may preach to them, but we dont kill them.  Furthermore, the attack is between states, not religions. There are Christians being attacked as well.  One of the towns under attack is one of the few places where Christians and Moslems are living together peacefully.  The precedents being suggested are from the OT.  There are in fact two different things being alluded to.  The first is from the entry into Canaan.  For that to be a parallel, we would need for God to have promised this land through a prophet.  And we would need the war to be a holy war.  There were tight constraints on behavior in those attacks.  Any violations were likely to cause the Israelites to be defeated.  Rape would not have been tolerated.  While the accounts in Joshua emphasize towns that were totally destroyed, note that it was possible for a town to make peace with the Israelites, and that once that was done -- even when deception was involved -- they were expected to honor it.  In contrast, there have been many violations of agreement in this incident. I see no evidence that God has granted Bosnia to the Serbs as a promised land, and if he had, their behavior would have disqualified this from being a holy war.  The other OT parallel is from later, when Israel was defeated by Assyria and Babylonia.  The prophets saw this as a judgement on Israel for her sins.  Someone asks whether we shouldnt see this as a judgement on the Bosnians for their sins.  This sounds like a replay of the old claim that we shouldnt have doctors or hospitals because illness is Gods judgement.  Yes, even bad things may be used by God for good.  That includes actions of bad people.  But that doesnt justify them.  If you read the prophets, you find them very clear that in attacking Israel, the Assyrians and Babylonians were acting as *unintentional* agents of God.  Their intent was to attack Gods people, and they would be judged for it.  The fact that they were actually carrying out Gods plan didnt excuse their action. Furthermore, we shouldnt conclude from this that all attacks are judgements from God.  God explicitly interpreted that case, through his prophets.  As far as I know, he did not send any prophets to Bosnia.  While I find it hard to see any good in the current fighting, I am sure God will eventually make good come out of bad.  But that doesnt justify it, and it wont save the people who are doing it from judgement.  I am particularly concerned about the implications of this issue because of current tensions between the West and Moslem-oriented nations.  What we do not need is for Moslems to conclude that Christians think its OK to kill Moslems.  The implications for the mid-East, and even relations with American Moslems, could be quite serious. ",1,soc.religion.christian
" rfelix@netcom.com (Robbie Felix)>How about the thousands of kind teenagers who volunteer at local >agencies to help children, seniors, the homeless?  Hear, hear!  Thanks, Robbie.  You also dont read that much about violence *against* teenagers, such as George Bush burying alive tens of thousands of unarmed Iraqi 17-year-olds, who were trying to surrender, with bulldozers.   On the other hand, I think it *is* true, without singling out teenagers for blame, that violence is more socially acceptable than it used to be. Those of us whod like to discourage violence have plenty of work to do with people of all ages. ",0,rec.autos
 As the subject says.  It has 70k and my brother-in-law wants $250.  Please dont reply to me as I am posting this for him. Heres his numbers :               5pm-10pm   712 676 3669               daytime    712 269 1261     --                            Dave Schrader                           schrader@eai.iastate.edu ,0,rec.autos
" Mark Ashleys account of private revelation does not, as some might think, contradict my posting in which I said that the Catholic Church believes that public revelation, on which Catholic doctrine is based, ended with the death of St. John, the last Apostle.  In that posting I made sure I used the word ""public"".  Public revelation contains Gods truth intended for everyone to believe.  The revelation contained in the Bible is a significant subset of public revelation.  Private revelation is revelation that God gives to an individual.  He may speak directly to the individual, He may send an angel, or He may send the Virgin Mary or some lesser saint.  The only person who is required to believe a private revelation is the person to whom it is revealed. Devotional practices may be based on reported private revelations, but doctrines can not.  When an alleged private revelation attracts sufficient attention, the Church may investigate it.  If the investigation indicates a likelihood that the alleged private revelation is in fact from God, it will be approved.  That means that it can be preached in the Church.  However, it is still true that no one is required to believe that it came from God.  A Catholic is free to deny the authenticity of even the most well attested and strongly approved private revelations, such as those at Fatima and Lourdes.  (I suspect that few if any Catholics do reject Fatima and Lourdes, but if any do their rejection of them does not mean they are not orthodox Catholics in good standing.)  I do not have at hand a list of the criteria the Church uses in evaluating an alleged private revelation--its not something I need every day--but I know that one of the primary requirements is that nothing in the alleged private revelation can contradict anything known through public revelation ------- Marty Helgesen ""What if there were no such thing as a hypothetical situation?"" ",1,soc.religion.christian
" Okay, this is a long shot.  My friend Robin has recurring bouts of mononucleosis-type symptoms, very   regularly.  This has been going on for a number of years.  Shes seen a   number of doctors; six was the last count, I think.  Most of them have   said either ""You have mono"" or ""Youre full of it; theres nothing wrong   with you.""  One has admitted to having no idea what was wrong with her,   and one has claimed that it is Epstein-Barr syndrome.  Now, what she told me about EBS is that very few doctors even believe that   it exists.  (Obviously, this has been her experience.)  So, whats the   story?  Is it real?  Does the medical profession believe it to be real?  Has anyone had success is treating EBS?  Or is it just something to live   with?  Thanks for your assistance.  Joel ""The Ogre"" Cherney jcherney@reed.edu Of the Horde ",3,sci.med
" In article <1993Mar30.195242.8070@leland.Stanford.EDU> iceskate@leland.Stanford.EDU ( Lin)>  >	First question - how bad is x-ray?  ive heard that its nothing  >compared to the amount of time spent under the sun and ive also heard that it >is very harmful.  second question - is there anyway out of this yearly test for >me?  The yearly chest x-ray provides a minute amount of radiation.  It is a drop in the bucket as far as increased risk is concerned.  Who can tell you whether you can get out of it or not?  No one here controls that.  It may well be a matter of the law, in which case, write your legislator, but dont hold your breath.     --  ---------------------------------------------------------------------------- Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon.""  ---------------------------------------------------------------------------- ",3,sci.med
"  Do you think Omars grand slam is the result of his new fan club?  Last week  a banner appeared in the 	OLDER WOMEN FOR OMAR     Cheryl ***************************************************************************** * *  Cheryl Marks *  HP-UX***         MS 330 				       	  *         8600 Soper Hill Road					 *         Everett, WA  98205-1298			 * * ""Too much of a good thing is wonderful."" 		Mae West            * ***************************************************************************** ",2,rec.sport.baseball
" In article <Apr.19.05.13.28.1993.29224@athos.rutgers.edu> rolfe@junior.dsu.edu (Tim Rolfe)>Romans>who love him, who are called according to his purpose.  > >Murphys> >We are all quite familiar with the amplifications and commentary on >Murphys Law.  But how do we harmonize that with Romans>matter, how appropriate is humor contradicted by Scripture?                             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^  Ive always taken Murphys Law to be an exhortation to prudence, and an observation about the behavior of complex systems, rather than a denial of divine benevolence. --  :-  Michael A. Covington, Associate Research Scientist        :    ***** :-  Artificial Intelligence Programs      mcovingt@ai.uga.edu :  ********* :-  The University of Georgia              phone 706 542-0358 :   *  *  * :-  Athens, Georgia 30602-7415 U.S.A.     amateur radio N4TMI :  ** *** **  <>< ",1,soc.religion.christian
"  A little bit off of the subject but here goes yes he is one in the same (i.e. Chevrolet Motor Div) also his brother Gaston raced at Indy and was the winner in 1920. I have also seen the name Arthur Chevrolet in the early teens (1911 and on) I assume he is related  Keith Nuetzman, nuet_ke@pts.mot.com Motorola Inc. Paging and Wireless Data Group Boynton Beach, Fl  see ya at Indy 500 and ""400"" ...yes!!! ",0,rec.autos
" In article <Apr.12.03.44.39.1993.18842@athos.rutgers.edu> reedr@cgsvax.claremont.edu>In article <Apr.10.05.31.46.1993.14368@athos.rutgers.edu>, luomat@alleg.edu (Timothy J. Luoma)>> In article <Apr.9.01.11.16.1993.16937@athos.rutgers.edu>   >>  >> ""Suppose you were part of the `Christian consipracy which was going to   >> tell people that Christ had risen.  Never mind the stoning, the being   >> burned alive, the possible crucifixion ... lets just talk about a   >> scourging.  The whip that would be used would have broken pottery, metal,    >No one was ever flogged, beaten, burned, fed to the lions, or killed in any >other way because of a belief in the resurrection - sorry to disappoint you.  I think you are vastly oversimplifying things. We know that early Christians suffered totures because of their witness to Christ.  For ACT            them flogged. Then they ordered them not to speak in the name of             Jesus, and let them go.  ACT            counted worthy of suffering disgrace for the Name.  It appears that the Jewish rulers of that time had a particular aversion to even hearing Jesuss name. ACT            ""Yet you have filled Jerusalem with your teaching and are             determined to make us guilty of this mans blood.""  Finally, the first apostles death, James of Zebedee was certainly not by Romes hand any more than the first martyr Stephen.    >The idea of resurrection is one which can be found in a host of different >forms in the religions of antiquity.  The problem was not the resurrection >which was a mediorce issue for a tiny fragment of the Jewish population   The problem was that if one believed in the Resurrection, then one must believe in Jesus as truly being the Son of God and what He stood for and preached during His ministry on Earth.  That would have been extremely difficult for some people, especially those that had plotted to kill Him.   >randy  --  John G. Ata - Technical Consultant |HFS, Inc.		  VA20     |7900 Westpark DriveMcLean, VA  22102	           |",1,soc.religion.christian
" In article <1993Apr15.161531.11737@newsgate.sps.mot.com> rapw20@email.sps.mot.com> >their problem, I wasnt giving them any more money. The finance guy then   >brought in the manager on duty who proceeded to give me a hard time. I   >reminded him that I was the customer and I didnt think I should be   >treated like that and that if he didnt back off he could forget the whole   >deal. He made some smart remark so I told him where he could stick it,   >snatched back my check and left. Needless to say, they were not pleased by   >the turn of events.  Thats nothing.  When a friend of mine went shopping for a small sedan a few years ago, she brought me along as a token male so the salespeople wouldnt give her the ""bimbo"" treatment. Her first choice was a Mazda 323, and second choice was a Nissan Sentra.  We went to a Mazda dealership and described what ""we"" wanted.  We started negotiating on the price, and the salesdroid kept playing the ""let me run this price by the sales manager"".  After playing the ""good salesman, bad salesman"" game, we finally told him that if he didnt have the authority to negotiate a price, perhaps we should be speaking directly to someone who did.  He brought in the sales manager who proceeded to dick us around with every trick in the book.  (Read Remar Suttons ""Dont Get Taken Every Time"" for a list.)  Finally, after playing a few more rounds of ""youll have to work with us on this price"", also known as ""each time you come up a thousand dollars well come down ten"", the salesmanager gave a signal to his two sales cronies, stood up, and said ""well, we cant come down any more so I guess we cant help you"" and they trouped out of the room, leaving us sitting in the salesmans office all by ourselves.  Hmm. Id read that sleazy salesmen sometimes bug their own offices so they can leave and listen in on couples discussing the sales offer, and I mentioned this aloud to my friend while we were sitting there wondering why they would leave us in the office instead of showing us to the door.  For lack of anything better to do, I picked up the phone on the desk and called another Mazda dealership, asked for a salesman, and began discussing what kind of price they would consider.  A few sentences into the conversation, Mr. Salesmanager broke into the line (!) and began telling me how rude he thought it was that I would call another dealership from ""his"" phone!  I said that since hed announced that our business was over, he shouldnt care, and every time I tried to talk to the other sales guy the sales manager would drown out our voices with his own.  (How did he know that I was using the phone, anyway?)  Finally, I hung up and we headed out of the showroom. Sales manager and cronies come out of a little unmarked room and he begins to berate us again.  We say that we wont bother him anymore, were going next door to the Nissan dealership.  Then comes the part I wish I could have videotaped.  As we go out the front door, the sales manager SHOUTS across the entire showroom, customers and all, ""Go ahead!  You DESERVE to buy a Nissan!"" So my friend bought a Sentra.  Just so the guilty wont go unpunished, Ill mention that the sales managers name was Gary Tusone.  From his manner, his refusal to come down to a reasonable price, and his anger at the end, my guess is that he had bet our original salesman (who was a young novice) that hed be able to get at least X dollars out of us, and he was steamed that we wouldnt fall for his slimy tricks. ",0,rec.autos
" Paul Conditt>Yes, its important to realize that all actions have consequences, >and that ""rules"" were made for our own good.  But to suggest that a >*disease* is a *punishment* for certain types of sin I think is  >taking things much too far.   [text deleted] >Yes, sin can have terrible consequences, but we need to be *real* >careful when saying that the consequences are a *punishment* for  >sin.    I wish that you had followed this thread before jumping to conclusions. I havent seen anybody write that AIDS was a *punishment* for certain types of sin (this includes Mark Ashley who you were responding to here).  I myself wrote that when you dont do things Gods way that curses will come on you and others.  Although one definition of curse is retribution, I only meant harm or misfortune when I used the word.  Because God loves us he has told us the best way to live in his Bible.  God doesnt cause curses, he warns us of them.  Kevin Davis wrote (a while ago): >Last week I was guilty of anger, jealousy, and whole mess of >other stuff, yet I am forgiven and not condemned to suffer with >AIDs.  To even suggest that AIDS is ""deserved"" is ludicrous.  The Bible makes it clear that we all equally deserve death (which is much worse than AIDS) -- we have all hurt God with our sin.  Paul Conditt reveals his>In case you couldnt tell, I get *extremely* angry and upset when >I see things like this.  Instead of rationalizing our own fears and >phobias, we need to be reaching out to people with AIDS and other >socially unacceptable diseases.  Whether they got the disease through >their own actions or not is irrelevant.  They still need Jesus...  The first issue you bring up is your anger.  It is ""obvious""ly wrong to be angry (Galwhich is on par with hatred.  Jesus has every reason to be angry at us for putting him on the cross with our sin, yet his prayer was ""forgive them Father, they know not what they do.""  Knowing how forgiving Jesus has been with me calls me to be more forgiving with everyone out of love for Him.  Please dont give in to anger, it will only cause foolish quarrels and more bad feelings.  Its okay if you read something that bothers you, but you need to address it in a loving way.  If right now, I felt like someone out there was saying that God punishes gay or sexually immoral people with AIDS because they deserve punishment that others dont then I would frame a response something like ""It makes me feel very sad for someone to believe that AIDS, which is simply a harmful disease not so unlike any other, is Gods punishment for people who have committed certain sins.  God loves all of his children equally and rejoices when a single one comes back to him.  We will all be judged after we die, but until then we all have the opportunity to accept Gods grace by earnestly seeking after him with all of our hearts, believing the gospels testimony, repenting of our sin, confessing that Jesus is Lord at baptism, and living a new life for him.  Let us not judge someone to be eternally condemned.  Gods arm is not to short to save.  He will do anything he can to move a hardened heart or a misled person.  He works for the good of all men.  Even through the worst of situations, he has set the times and places for all men that they may perhaps reach out and find him.""  The second issue you bring up is seeing people rationalize their fears of people with AIDS.  Fortunately, what you describe as seeing is actually misperceiving.  You have been missing the points made in the earlier posts and reacting in anger to attitudes that havent been expressed.  I know that its sometimes hard to discount your perceptions, but please try to be open-minded.  You are quite correct in saying that we should reach out to all people because they all need Jesus.  This is what my brothers and sisters and I do on a daily basis.  If you would like to send me the name of the city and state you live in, I will find and get you in touch with some brothers who have AIDS or know people with AIDS and live nearby you so that you can see the loving attitudes for yourself.  The third issue you bring up is the importance of how some individual contracted AIDS.  How someone gets AIDS is only relevant to their salvation in that there may be repetence involved.  The important point to be made, however, is that not listening to Gods commands (or advice or warnings), i.e. sinning, causes harm or misfortune to yourself and others.  For this reason, a good way to prevent the misfortune of AIDS, which can be transmitted in sinful ways, is to listen to Gods advice and have sex only with your wife or husband.  I hope that you are feeling better now, Paul.  Love,  Aaron Cardenas ",1,soc.religion.christian
