category,text
baseball,"    Sandberg is not particulary known for his stolen bases.  What competition did  Alomar have?  Sandberg came in a year after Ripken, and the same year as Boggs, Gwynn, and the other magicians.  So less attention was given to Sandberg.  Alomar is the only one in his class to be worth a mediocre.  Besides the  numbers don't count.  National league pitchers are much better pitchers.   Larry                          on someone elses account "
baseball,"   [ etc. ]  Hey, he's the only manager so far to lead the Seattle Mariners to a  winning season, out of, what, fifteen?  Give him some credit for that.  "
baseball,"  Geez.  Everyone comes up with Clark, Williams, Thompson.  These guys were all up in 1987.  That's ancient history.  So in the last 6 years, noone, right?  Beck doesn't count.  I said 2 solid years.   Let's see what he does w/o the help of a pitchout every other pitch. As I remember, even Bob Brenly had a good throwout percentage under Roger Craig, who loved to sacrifice the count for runners being thrown out.  Of course, he suffered from 3 ball 1 strike homers a lot too. I am not a big fan of Manwaring.  "
baseball,  Harry's a great personality.  He's the reason I like Cubs broadcasts. (It's certainly not the quality of the team).  Chop Chop  Michael Mule'  
baseball," Is there any doubt that this is true?  After a few down years, the A.L. East is back to where it was in the early eighties.  With the emergence of the O's and the Yanks, it is far and away the best.  While the N.L. West has the best team in baseball, and the Reds aren't bad either, they have nothing else.  The Giants, Astros, and Padres all have talent, they do not have the all arounf teams that are found in the A.L. East.  And the Dodgers just plain suck.  As for the Rockies, who knows?    The A.L. East has the defending champs, and although they lost a lot to free agency, Toronto is still one of the best in baseball.  The Orioles have the preseason favorite to win the Cy Young in Mike Mussina, and you can never forget about Ripken.  The signings of Harold Baines and Harold Reynolds don't hurt to much either, although I always liked Bill Ripken.  While they let a lot go this summer (Randy Milligan, Joe Orsulak, Bill Ripken, Bob Milacki, Sam Horn, Storm Davis, and Craig Lefferts), they kept the heart of their team intact.  My predicted finish: 1. Baltimore (Could be a biased opinion) 2. NY Yankees 3. Toronto 4. Milwaukee 5. Detroit 6. Boston 7. Cleveland (Would have been higher if not for the accident)  Go O's!!!!!!!!"
baseball," briefly, since i'm off to sleep.  mle's work pretty well for AA nd AAA players.  players who are 22 and younger will tend to have explosions  in their numbers, whether mMLE's or not, in the next 2 years...  players who are 26 and OLDER, at those levels, generally have  inflated MLE's.  they're about as reliable as having major league stats for a player.    - bob gaj "
baseball," ok - sorry about that...i didn't realise he was being sarcastic about  those sort of things.  but i'll tell you, mike lupica (daily news) usually says some pretty  funny things in his ""shooting from the lip"" columns...  - bob gaj "
baseball,"     Ladies and gentleman,   Step one was taken on the Phils' triumphant trip this year tonight!     (Yes, that was English!)   Mulholland's ERA after tonight's game? 0.00...nice try Drabek!             NINJA JEW  "
baseball,      Here's an easy question for someone who knows nothing about baseball...     What city do the California Angels play out of?   
baseball," The Phillies were picked to be in first. Someone replied that the people who picked them were the same people who picked the Mets last year.  My reply:  Yeah, that may be true, but this IS the Phillies.  Fritz "
baseball,"  Y'know, if current trends continue, the Florida Marlins will be the first expansion team to go 162-0 and outscore their opponents by 486 runs."
baseball,         Anaheim.  
baseball," Ok all you trivia buffs, I have a good one for you.  1.  Prior to the foul bunt rule what is the record for the most foul balls by 1 batter during one at bat?  2.  Total pitches?  3.  Who was the batter?  4.  Who was the pitcher?  5.  Same as 1-4 except after the foul bunt rule.  Associated data would be nice too (such as date, location, teams, etc.)  Bill   "
baseball,"  You're right: Thomas, Gonzalez, Sheffield, and Griffey don't even begin to compare with Ripken, Boggs, and Gwynn, so no wonder Alomar gets so much attention.  Sandberg got no attention his rookie year because his rookie year was terrible.  So was his sophomore year.  National League pitchers are ""much better pitchers""?  That certainly explains Sheffield's 1993, hm?  Are you confusing ""have ERA's that are 0.40 lower because they don't face DH's"" with ""much better""?"
baseball," Only if you persist in believing that Peter Gammons is more knowledgable about baseball than the average mailbox.  Okay, I'm overstating.  Still, the man  actually had the gall to say that one out of every six pitchers in the NL this year did not pitch in the majors last year.  Huh?  IMO, this expansion will not see the explosive jump in offense that the  other expansion drafts had, since the talent was diluted over both leagues. In Gammons' defense, because the talent drain came from the AL as well, some increase will be seen.  He also gets credit for mentioning that the 1969 jump in offense was due also to the rules changes after the 1968 season.  He's still full of it...  "
baseball,"   I'm not quite sure how these numbers are generated.  It appears that in a neutral park Bo's HR and slugging tend to drop (he actually loses two home runs).  Or do they?  What is ""equivalent average?""  One thing, when looking at Bo's stats, is that you can see that KC took away some homers.  Normally, you expect some would-be homers to go for doubles or triples in big parks, or to be caught, and for that matter you expect lots of doubles and triples anyway.  But Bo, despite his speed,  hit very few doubles and not that many triples.  So I would expect his value to have risen quite considerably in a neutral park.     Felix Jose has been a .350/.440 player in a fairly neutral park. I would offhand guess the `89-`90 Bo at around a .330/.530 player. Maybe .330/.550 .  Not even close.   I'd put him about there too.    Note: I hadn't realized the media had hyped him so much.  I thought he was always viewed by them as a better football player, and only so-so  at baseball.  He did only have one 30-hr, 100-rbi season, and KC wasn't winning.  Note 2: I maybe have harped on this a bit in the past, but there is a mistake being made (by the SDCN's, as they are known, on this group) with respect to players like Bo and Deion and Lofton (and perhaps others).  We find, that if you look at a large group of players, their past major and minor league numbers will predict their future numbers fairly well. Their are some caveats: the younger they are, the less good the prediction; the lower the minor league, the less good (I imagine), the more recent the player has left college ball, etc.  Now of course, this prediction involves quite a bit of ""error.""  Sometimes a player with poor MLE's (Dave Justice, the 1990 Ventura) becomes a star. Some hitters develop (Shane Mack, Brian Downing), some don't (Oddibe McDowell, Mickey Brantley).  This error involves real things: there are real reasons why Oddibe didn't hit and Shane did.  It may (who knows) involve parks and batting coaches and wheaties and injuries and lifting and so on.  But still, you have this big pool of players, and things work pretty well. One of the reasons for these predictions accuracy is the common background of the players.  One thing we know about professional baseball players is that all of them (or almost all) have spent a good deal of time playing ball.  Their backgrounds are similar.  What hasn't been established is what happens when you encounter a player with a different background?  Is there some reason to believe that a Bo, or a Deion, or a Lofton, or a Tony Gwynn (?), or an Ainge, or so on, has such a different background, that the standard model and standard assumptions fit this person slowly?  It hasn't been established that you can use MLE's with two-sport players. (It hasn't been established that you can't, but then statistics is, after all, an art).  I personally think otherwise lucid individuals continually make completely nonsensical statements about Bo and Deion and Lofton. ""Look at those good-but-not-great minor league numbers,"" they say.  Well, what happens if those numbers simply don't mean what they usually mean? It might mean that Ken Lofton suddenly has a better year in Houston than Tuscon.  It might mean that Deion suddenly has a better half-year in Atlanta than Greenville.    Then again, it might not.  Ken and Deion might go right back in the tank this year, live up to those poor MLE's.  But you guys DON'T KNOW.  What's  worse, you don't know that you don't.  And you don't know that there are  again.  You seem to think that the model is perfect and eternal.  It's not. It's got some error.  Oh well.  Bill Guilford  still thinks ""hairy butt is truly ugly"" might be right "
